followers_count,following_count,tweet_like_count,tweet_retweet_count,tweet_reply_count
313,216,4,0,1
743,257,0,0,0
731,879,0,0,1
0,9,0,0,1
599,1788,0,0,0
758,185,0,0,0
12,402,0,0,0
25,509,0,0,0
5014,5503,0,0,1
3,67,0,0,0
4,24,3,0,0
7157,7730,22,3,4
1059,789,11,2,1
488,403,1,0,0
1341,757,6,1,2
423,503,0,0,0
9547,1195,27,7,3
561,100,0,0,0
1040,1887,1,1,1
7,26,0,0,0
47,260,5,0,0
565,342,1,0,0
162,320,1,0,0
6776,7422,0,0,0
3545,4108,1,0,0
1522,2978,0,0,0
30,1,0,1,0
3351,2044,0,0,1
1522,2978,0,0,0
112411,807,1,1,3
24753,292,1,0,0
422132,687,14,7,6
25,509,1,0,1
0,1,0,0,0
111,1651,13,0,3
1431,5007,8,1,0
35,59,0,0,0
1043,2103,0,0,0
197,358,0,0,0
145,556,3,0,0
54086,2041,1,0,0
2117,2861,0,0,0
809,2860,1,0,0
8754,9640,1,0,1
2811,4878,1,0,0
1094,845,1,1,1
12,219,0,0,0
960,1847,0,0,0
1207,1082,2,0,0
250162,5107,37,3,8
0,3,0,0,0
584,832,0,0,0
277,825,0,0,1
5199,502,0,0,0
91,186,1,0,0
4,2,0,0,0
3591,3444,1,0,0
52235,8196,2,0,0
240,577,1,0,0
27,246,6,0,1
3741,3449,8,1,2
8562,8476,0,0,1
34,181,2,0,0
3921,4103,1,0,1
3014,1156,13,3,1
386,2180,0,0,0
7775,1863,0,0,1
772,490,0,0,0
494,499,0,0,1
28,26,0,1,1
106,577,1,0,0
136,267,1,1,0
160,168,0,0,0
1039,1310,0,1,0
1378,3176,1,0,1
15,25,0,0,0
3,18,0,0,0
4359,642,2,0,1
152,879,1,0,0
106,88,0,0,0
162,131,0,0,0
78,254,0,0,0
89,100,0,0,1
4523,4892,2,0,0
382,313,0,0,0
493,105,2,0,1
3516,2,9,2,1
938,213,1,0,0
456,839,1,0,1
662,2197,0,0,0
27,160,1,1,0
879,677,1,0,0
391,1108,0,0,0
2115,2321,0,0,0
1472,2710,0,0,0
380,48,0,0,1
5,11,0,0,0
848,4994,0,0,0
188,156,0,0,0
267,945,0,0,0
28,140,1,0,0
500,958,0,0,0
548,937,0,0,0
46,85,0,0,0
5304,3044,4,0,0
22394,2211,1,0,0
36930,1506,16,5,12
4525,926,1,1,0
490,677,0,0,0
8103,3473,0,0,1
179,95,29,0,0
1471,788,1,1,0
2,63,0,0,0
356,124,0,0,4
34895,875,5,1,0
549,446,1,0,0
80,279,0,0,0
16563,5685,0,0,0
2874,4979,2,0,0
2928,2489,4,2,1
194,356,0,0,0
121738,1609,0,1,0
231,984,0,0,0
323852,6248,0,0,0
5,31,0,0,0
2874,4979,3,0,0
47,212,0,0,0
29,370,0,0,0
3713,3091,2,0,0
76604,844,3,1,0
899,1551,1,0,0
607,68,0,0,1
10,39,0,0,0
10,16,0,0,0
92,371,0,0,1
81659,74856,114,67,6
965,1586,0,0,0
50,154,0,0,0
213,371,2,0,1
1161,1210,6,0,0
587,4962,0,0,0
533,536,1,1,0
427,395,0,0,0
264,1550,0,0,0
653,1914,2,0,0
801705,246,3,2,0
1015,1954,2,0,1
99,1048,0,0,0
1329,2238,6,0,0
22253,991,0,0,0
382,1202,1,0,0
120,297,3,0,0
16,20,2,1,0
90,253,0,0,1
63,87,0,0,0
525,1763,0,0,2
0,2,0,0,0
1092,61,1,0,0
421,710,1,0,0
12,31,0,0,1
41,362,3,1,0
4242,4443,0,0,0
16,90,0,0,1
266,881,6,0,1
9601,4127,0,0,1
1693,1267,0,0,0
85,247,1,1,0
612,135,2,0,1
24,206,0,0,0
445,875,0,0,0
413,831,1,0,0
225,274,0,0,0
0,83,0,0,0
72933,372,0,0,1
69,270,0,0,0
10,67,0,0,0
1350,390,12,2,0
12,8,1,0,0
2239,5003,0,0,0
1308,3699,3,0,1
402,495,0,0,0
77,665,2,0,0
212,613,0,0,0
6515,1980,13,1,1
30,3,0,0,0
680,294,0,0,0
2335,2149,0,0,0
103,243,0,0,0
2673,1810,7,1,0
177,152,0,0,0
3035,5001,0,0,0
15,115,1,0,0
0,10,0,0,0
51,153,0,0,0
2,84,0,0,0
1517,3035,1,1,0
20,40,0,0,0
125,282,0,0,0
25,68,0,0,0
47,156,1,0,1
713,1225,1,0,0
690,459,0,0,0
124,445,0,0,0
476,1608,1,0,0
1308,2565,0,0,0
181,63,0,0,0
79,277,0,0,0
65,566,0,0,0
3172,5007,0,0,0
6,16,0,0,1
811,712,2,0,1
1771,1531,0,0,1
264,189,0,0,0
73,37,0,0,3
54086,2041,2,0,0
165,449,0,0,0
41,238,0,0,1
210,631,0,0,0
136,1041,1,0,1
1678,383,1,1,0
12,70,0,0,0
59896,17443,0,0,0
100,143,2,0,0
301,1039,1,0,0
375,488,5,1,1
7,35,1,0,0
12,69,0,0,0
269,1361,0,0,0
9,15,0,0,0
15,115,0,0,1
1583,1970,1,0,0
8092,2695,3,3,1
27,67,0,0,1
2874,4979,2,2,0
14046,4531,1,1,1
572,294,4,0,1
4901,1950,3,0,0
7277,7123,1,0,0
2642,3221,11,0,0
420,474,0,0,0
32,64,0,0,0
368,2475,5,0,0
767,959,0,0,0
2916,2691,0,0,0
9,45,8,0,1
2920,4657,3,2,0
6760,5334,2,2,1
122,444,0,0,0
7279,7636,2,1,0
966,3200,0,0,0
0,12,0,0,0
10265,2593,4,0,0
18,32,1,0,0
472,3554,0,0,0
206,222,0,0,0
3622,3877,2,0,0
1217,481,0,0,0
732,1041,1,0,0
119,144,0,0,0
1,124,0,0,0
15149,3801,11,8,1
40328,40333,6,4,0
46,27,0,0,0
995,1795,0,0,0
234,749,0,0,0
0,26,0,0,0
1,17,0,0,0
33,307,1,0,0
1,16,1,0,0
168,274,3,0,0
1,20,0,0,0
106,822,0,0,0
2005412,1012,27,9,21
20,62,0,0,0
6663,3957,8,3,1
1537,5001,1,0,0
2218,1515,2,0,1
2565,1004,0,0,1
603,2245,0,0,0
222,38,0,0,0
29,137,1,0,1
138,331,1,0,0
8,871,0,0,0
323,270,15,1,1
3277,2127,0,0,0
4652,4876,0,0,0
844,4960,0,0,0
15,24,0,0,1
2666,4998,0,0,0
28,96,0,0,0
57,455,1,0,0
716,822,2,0,4
169302,10770,10,2,0
2532,816,2,0,0
288,391,0,0,0
416,902,2,0,1
54,93,0,0,0
16264,15855,1,0,0
8937,9499,5,1,0
2920,2112,4,4,0
1129,3298,0,0,0
865,333,0,0,0
10,10,0,0,0
77,7,1,0,2
1,12,0,0,0
1324,2544,5,0,0
7654,1554,1,1,1
2123,1302,7,0,0
26,125,0,0,0
31,436,0,0,0
56,203,0,0,1
719,2499,1,0,0
1232643,347,1,1,0
1009,1677,0,0,0
39,188,2,0,1
3,16,27,0,1
225,1234,66,0,1
5606,6083,8,2,3
1905,2379,0,0,0
444,101,4,0,1
4,13,0,0,0
1,12,5,0,0
18,67,1,0,0
214,145,1,0,0
55,157,0,0,0
39,67,0,0,0
1300,1961,0,0,0
488,1440,2,1,1
83,299,0,0,0
242,2196,44,7,5
375,2787,0,0,0
0,3,0,0,0
39,155,2,0,0
228,955,2,0,0
22293,15419,4,0,1
3281,4998,0,0,0
15149,3801,6,4,1
181,217,0,0,0
65,155,1,0,1
837,30,0,0,0
384,333,7,5,1
6887,4944,17,3,1
0,12,0,0,0
743,893,1,0,0
93,93,0,0,0
33,62,1,1,0
93,274,0,0,0
2610,955,18,2,1
2147,1368,5,1,1
8720,2119,1,1,0
2866,4331,1,1,0
102,239,0,0,0
5,33,1,0,0
2006,1073,7,2,0
277,176,0,0,0
0,40,0,0,0
1091,385,7,0,1
634,794,7,2,0
649,1053,1,0,1
240,419,0,0,0
1,6,0,0,0
2565,1004,0,0,0
182,172,1,0,1
914,779,0,0,0
522,1055,1,0,0
1405,2181,1,0,0
243,31,0,0,0
3940,1701,8,6,0
3978,696,0,0,1
50,58,0,0,2
87603,233,1,0,0
118,392,0,0,0
78,634,0,0,0
209,432,0,0,0
10,17,0,0,0
150,74,0,0,0
24164,1863,12,1,0
14,115,0,0,1
40,86,5,0,0
1,46,0,0,0
1076,1195,1,0,0
2,16,0,0,0
8476,9316,3,0,3
1467,1841,0,0,0
44,130,0,0,0
49,84,1,0,0
2789,3688,0,0,1
7,49,19,0,5
3249,3188,0,0,0
40,32,0,0,0
41,306,0,0,0
688,2159,0,0,0
3397,3073,11,1,0
809,996,0,0,0
108,121,0,0,0
808,1132,0,0,1
105,93,0,0,0
1176,591,2,1,0
747,788,1,0,1
648,2643,1,1,0
147,384,0,0,0
320,507,0,0,0
1986,963,26,1,2
102,478,0,0,0
2079,1047,0,0,0
177,486,0,0,0
869,793,9,1,2
12486,2256,0,0,0
70,362,1,0,1
5,17,0,0,0
3674,4019,5,2,0
4944,5240,2,1,1
86,331,4,0,0
272168,750,45,22,0
778,2520,0,0,0
1822,3817,1,0,1
170,682,1,0,0
1422,2205,0,0,1
77,7,1,0,0
3339,3494,163,34,24
108,400,0,0,0
563,984,0,0,0
0,4,0,0,0
285,705,1,0,0
676,1756,1,0,0
113,154,4,0,0
2732,496,0,1,0
326,1641,0,0,0
326,547,0,0,1
1819,1818,11,0,0
146,334,0,0,0
212,1792,0,0,1
14490,15919,3,3,1
995,2071,0,0,0
93,93,0,0,0
136,525,0,0,0
4641234,175,223,17,9
4233,3472,1,0,1
342,842,0,0,0
141,248,0,0,0
20285,1648,17,0,3
2874,4979,2,0,0
789,1980,1,0,0
1332,2138,0,0,0
109,491,1,0,1
1517,3035,1,0,0
5889,3523,0,0,0
2874,4979,0,0,0
1853,1869,0,0,0
217,159,0,0,1
30,154,0,0,0
1666,2281,0,0,0
6157,1910,0,0,1
5535,4431,12,2,1
28,51,0,0,1
131,335,0,0,0
16264,15855,11,3,17
1274,2337,2,0,2
11,404,3,0,1
719,2499,0,0,1
6380,5852,1,1,0
186,88,2,1,0
883,896,0,0,0
2451,2804,2,0,0
84,98,3,1,1
740,933,0,0,0
330,425,0,0,0
19,88,0,0,0
486,1351,1,0,1
74,28,1,0,1
45,461,0,0,0
409,374,1,0,0
38,159,1,0,4
537,386,14,5,1
784,525,1,0,0
3075,265,0,0,0
695,842,0,0,0
15351,16873,1,1,1
903,457,0,0,0
0,10,0,0,0
3,9,0,0,0
0,19,1,0,0
2,2,0,0,1
31,663,0,0,1
19856,8209,1,0,0
2729,383,0,0,0
12503,7146,0,0,0
51,633,0,0,0
6,79,0,0,0
387,695,1,0,1
2099127,1177,5,2,7
5,29,0,0,0
2702,4826,0,0,0
71,91,0,0,0
541,547,0,0,1
3250,898,0,0,0
1264,2299,1,0,0
49,149,0,0,1
8175,7469,1,1,0
5515,6061,0,0,0
760,660,2,0,1
63,133,3,0,1
3123,4744,1,1,0
19,101,0,0,0
50,456,1,0,0
1450,1186,3,0,1
12869,960,28,0,0
359,468,0,0,0
133,325,1,0,0
474,367,0,0,0
259,412,0,0,1
8654,1008,0,0,1
2010,588,0,0,0
268,446,0,0,0
485,631,0,0,1
475,689,3,1,0
694,335,0,0,1
1154,485,3,0,2
774,770,1,0,1
1817,2887,0,0,0
58,308,0,0,0
2656,3767,0,0,1
8,27,0,0,0
4308,261,0,0,0
47581,3981,0,0,1
1355,438,12,0,0
142,298,0,0,1
7,26,0,0,0
307,346,3,0,0
3,1,1,0,0
39,0,0,0,0
8023056,23,19,4,22
87511,6352,5,2,0
1911,693,5,1,0
291,994,1,0,1
2952,4994,2,0,0
467,227,2,1,0
501,628,0,0,0
44337,962,0,0,0
665,292,1,1,0
1322,1214,3,2,0
215,2768,0,0,0
11,131,0,0,0
143,148,0,0,0
29,35,4,0,0
946,676,7,1,1
15,140,0,0,0
7769,7268,0,0,0
4,114,0,0,1
573,1010,3,0,0
1361,2315,0,0,2
22,737,2,0,0
374,828,0,0,0
69,109,0,0,0
2316,1840,0,0,0
249,771,3,3,0
5772,6329,0,0,0
121,114,0,0,0
335,687,0,0,0
1,26,1,0,0
437,114,1,1,0
8490,5546,4,1,0
3162,4125,0,0,0
139,520,0,0,0
1127,1483,2,1,0
1505,4998,0,0,0
1319,1621,1,0,0
207,1200,0,0,0
7639,8276,0,0,0
93967,1286,93,5,5
11,147,1,0,0
14,12,0,0,0
21152,2071,1,0,0
162,241,0,0,1
3180,3780,1,0,0
525,503,2,0,0
1306,295,0,0,0
1036,299,12,4,1
19,1,0,0,0
2189,3232,0,0,0
27,91,0,0,0
0,4,0,0,0
551,964,27,1,0
103,365,0,0,0
5158,5675,20,0,4
311,1329,0,0,0
486,842,0,0,0
531,512,1,0,1
189,164,3,1,1
286,308,1,0,0
7,20,0,0,0
22293,15419,11,0,1
1691,2405,0,0,0
13483,14651,3,2,0
8154,21,0,0,0
139,382,0,0,0
150,22,0,0,1
8,6,1,0,1
587,886,0,0,0
107,345,0,0,1
1240,1304,0,0,0
1147,2127,1,0,0
130,875,0,0,0
0,16,0,0,0
1751,4286,1,0,0
1649,1578,6,0,0
407,829,1,0,0
1603,1997,3,0,1
254,437,8,0,0
31,263,0,0,0
705,980,0,0,0
66,149,0,0,0
27,131,0,0,0
68,166,1,0,1
1309,2093,0,0,0
155,4999,0,0,0
394,3028,0,0,1
546,363,3,1,0
4850,4311,0,0,0
193841,1294,8,5,11
27723,12712,3,2,0
5919,6425,0,0,0
10015,4818,1,0,1
140,347,0,0,0
198,131,1,0,0
494,422,2,0,2
302,303,0,0,0
42,113,0,0,0
1191,829,1,0,0
489,271,0,0,0
2320,1265,3,1,0
5,44,0,0,0
12943,3164,9,0,1
322,365,0,0,0
152,1476,1,0,0
8896,7116,0,0,0
1540,210,1,0,0
3,53,0,0,0
40,38,1,0,0
1350,3039,0,0,0
537,463,1,0,1
2573,3052,0,0,0
94,335,0,0,0
192,127,3,1,0
1688,1606,0,0,0
5746,3949,53,27,1
1524,436,1,0,0
67,157,0,0,0
7,41,0,0,0
677,410,0,0,0
11441,2414,6,3,0
9,86,0,0,0
3669,4151,3,2,0
19,14,0,0,0
632,269,0,0,0
325,410,3,2,1
2774,3123,12,0,1
120,235,0,0,0
4653,1274,3,0,0
76751,1208,8,0,0
256,675,1,0,0
3949,4036,6,1,0
170,387,0,0,0
696,744,0,0,0
1059,3302,0,0,0
241,359,1,0,0
59,1347,2,1,0
134,976,0,0,1
729,549,0,0,0
446,784,0,0,0
417,493,8,0,3
1178,823,1,0,1
1065,1669,0,0,0
132,128,2,0,1
38,155,0,0,0
103,1172,0,0,1
464,2505,5,0,0
99,365,1,0,0
171534,5201,100,55,20
268,395,0,0,0
229,386,0,0,0
21643,676,1,0,0
1817,2887,0,0,0
599,1674,0,0,0
606,550,0,0,0
216,499,0,0,0
11542,4861,0,0,0
1052,2913,0,0,0
3447,3083,0,0,1
2269,653,0,0,1
85,203,1,0,0
27000,27275,0,0,0
818,417,0,0,1
1702,1096,0,0,2
13,48,0,0,0
598,571,1,0,0
1717,1567,7,0,1
2789,794,10,1,0
607,2147,0,0,1
56,138,1,0,0
607,2147,0,0,0
5,156,0,0,4
719,2499,0,0,0
907,1108,5,2,2
1205,163,3,0,1
0,6,0,0,0
1096,1975,1,0,0
12522,4148,26,5,2
180,412,5,0,1
202,738,0,0,0
2047,460,0,1,1
23490,785,1,0,0
25,93,0,0,0
554,821,9,0,2
208,626,0,0,0
441,107,0,0,1
19,94,0,0,1
49,219,0,0,1
516,412,1,1,0
62,230,1,0,1
125,277,0,0,0
160,417,0,0,0
326,949,0,0,1
8420,2008,2,1,0
1834,2926,0,0,0
404,1667,4,0,0
1,30,0,0,0
2294,3150,0,0,0
607,629,1,0,0
676,2405,0,0,0
9552,8951,4,3,1
16,24,0,0,0
2310,3641,5,0,1
0,33,0,0,0
574,1213,2,0,0
4121,1564,1,0,1
471,380,0,0,0
417,1942,0,0,0
136,16,0,0,0
3075,265,0,0,1
3011,2682,1,1,2
4905,3865,0,0,0
1800,1745,1,0,0
454,847,0,0,0
4121,1564,1,0,1
32829,1127,93,9,11
103,32,0,0,0
221,1032,0,0,0
704,683,1,0,1
40,296,0,0,0
2828,313,2,0,1
1168,644,0,0,1
887,2026,0,0,0
9552,8951,9,3,1
822,1451,0,0,0
2005412,1012,9,10,30
234,658,0,0,1
83,167,0,0,0
121,970,3,0,0
3058,1826,0,0,0
689,1005,0,0,0
94,317,0,0,0
607,838,0,0,0
4409,1950,20,8,3
350,919,6,0,0
336,970,0,0,0
467,901,0,0,0
751,864,1,0,1
3810,3289,17,21,1
3163,3252,39,10,2
156,587,0,0,0
223,202,0,0,0
379,388,3,1,0
33,956,4,0,1
3795,1838,1,0,1
3097,3507,1,0,0
630,1475,0,0,0
2,34,0,0,0
104,208,0,0,0
602,1127,45,23,1
204,626,0,0,0
331,399,3,1,0
4147,3765,1,0,0
48,142,0,0,0
97559,4911,43,19,3
3200,4788,0,0,0
343,463,0,0,0
150,168,0,0,0
598,1236,0,0,0
20,23,0,0,0
259,226,5,0,0
4343,600,1,1,0
59770,1651,16,8,0
305,327,0,0,0
1146,2532,0,0,1
90,320,0,0,1
289,327,3,0,0
153386,4191,3,0,62
2046,2055,1,0,1
199,308,6,0,1
41,402,0,0,0
2558,2153,1,0,0
2,1,0,0,0
146,462,0,0,0
2,22,0,0,0
44146,826,0,0,1
687,858,1,0,1
717,1471,0,0,0
101,105,1,0,0
1986,1197,0,0,0
1426,1676,0,0,0
15065,8864,56,10,6
44146,826,0,0,1
10,328,0,0,0
416,1142,1,0,0
58530,11494,2,0,2
5,142,0,0,0
386,1542,0,0,0
280,1951,4,0,1
2795,4613,0,0,0
4686,5025,8,1,0
874,855,71,2,5
105,207,0,0,0
457,372,0,0,0
589,1105,0,0,0
89,203,0,0,0
70201,779,24,10,2
74,42,0,0,0
3,35,0,0,0
83,80,2,0,0
149,645,0,0,0
5,34,0,0,0
20923,10004,1,0,2
1234,699,4,0,0
25,28,0,0,0
9552,8951,5,0,0
406,319,0,0,0
13,6,0,0,0
125,270,5,0,1
7284,2099,4,0,1
1233,1554,1,0,1
375,670,0,0,0
1872,1000,6,1,0
2372,3403,1,0,1
10406,305,4,0,0
3286,90,1,0,0
2955,3855,0,0,1
17,19,0,1,0
23,325,0,0,0
2757,3788,4,0,0
16004,5970,1,1,0
1,2,0,0,1
30,73,1,0,1
1577,28,2,3,0
70,238,3,0,0
438,59,7,1,0
51,84,1,0,0
295,553,0,0,0
505,576,1,0,0
462,416,2,0,0
1537,3553,0,0,0
3593,4845,0,0,0
278,165,2,0,0
2080,1679,3,0,1
115,522,0,0,0
2418,183,0,0,0
1,0,0,0,0
23,41,0,0,0
9,47,0,0,0
216,431,0,0,0
315,465,0,0,1
3109,4544,0,0,0
10,38,0,0,0
3,77,0,0,0
18,176,1,0,1
16,95,5,0,0
700,295,0,0,0
770,1019,4,0,0
37,120,1,0,1
2511,1837,1,0,1
400,68,0,0,0
0,2,0,0,0
400,1193,0,0,0
74906,5241,186,29,2
99,78,1,0,0
91,119,3,0,0
1019,703,0,0,0
68,147,0,0,0
11,172,0,0,0
4154,1242,3,0,1
62,386,1,0,0
1084,1527,1,0,0
940,33,0,0,0
585,578,0,0,0
38,40,0,0,0
111,179,0,0,0
2249,1296,0,0,1
879,1086,0,0,0
4141,1824,3,0,1
94,134,1,0,4
62,77,0,0,0
1081,1090,0,0,0
13,108,0,0,0
94,141,0,0,0
703,550,6,0,1
328,560,1,0,0
97,587,1,0,0
459,548,2,0,0
24081,21767,0,0,1
133983,4212,4,4,1
18833,17008,1,0,1
1798,2288,1,0,0
74,131,0,0,0
245,619,0,0,0
556,622,6,0,2
940,33,0,0,0
324,768,0,0,0
134,40,1,1,1
0,22,0,0,0
1006,2271,0,0,0
0,0,0,0,0
151,259,1,0,0
44,123,0,0,0
1373,1309,0,0,0
13,62,0,0,0
7062,1161,7,1,2
24,221,1,0,1
940,33,0,0,0
322,355,0,0,0
1,25,0,0,0
1372,5000,0,0,0
3,5,0,0,0
754,702,2,2,2
49,149,0,0,1
109,154,7,3,2
1440,960,1,0,0
600,498,6,0,1
737,914,0,0,1
6117,6431,3,0,0
7499,8150,0,0,0
415,2209,1,0,0
4,19,0,0,0
80,659,0,0,0
2053,1372,2,0,0
19,135,0,0,0
302,1425,0,0,0
1146,1282,0,0,0
660,574,0,0,0
1098,984,5,0,0
1517,2742,1,0,0
1007,1786,1,0,0
8,1,0,0,1
536,2091,0,0,0
4469,4855,0,0,0
895,584,1,0,1
269,989,4,1,0
54,53,0,0,0
5577253,1879,175,40,108
40,47,0,0,0
1864,1200,1,1,0
21801,673,5,1,1
136,200,1,0,0
109,154,1,0,0
75,2317,30,3,1
976,522,0,0,0
537,386,6,0,1
2694,2701,0,0,0
5,51,0,0,0
266,856,4,0,2
159,398,0,0,0
49,134,0,0,0
37,246,0,0,0
1465,1348,1,0,1
219,375,0,0,0
58447,21534,1189,214,194
83,350,0,0,0
5,17,0,0,0
512,759,2,0,0
454,1016,3,3,0
468,101,2,1,1
25692,615,1,0,1
369787,4445,3,0,0
46,53,0,0,0
216,587,1,0,1
38995,1728,10,3,0
2144,1198,1,0,0
38,267,2,1,0
22511,956,13,3,0
197,798,0,0,0
7664,228,104,14,160
134,405,0,0,0
15287,2552,4,3,0
1276,2117,0,0,1
168,128,0,0,0
9533,3245,1,0,1
3559,3765,4,0,0
74121,3102,3,1,2
1866,1550,1,0,0
84,465,0,0,0
415,1323,3,0,0
8,89,0,0,0
1108,2192,0,0,0
580,1358,2,0,0
304,891,0,0,0
2019,1808,0,0,0
131,180,9,0,0
1073,33,0,0,0
4,62,0,0,0
4,38,1,0,1
9291,10217,1,1,0
952,225,4,0,1
5729,2955,12,5,0
1377,608,0,0,0
66422,1200,0,0,0
821,1721,0,0,0
182,79,1,1,0
198,681,4,0,0
4563,4656,0,0,0
275,388,0,0,0
307,121,1,0,1
6,15,0,0,0
8805,2678,0,0,0
78,152,0,0,0
202575,544,1,0,0
10533,5076,1,0,0
2674,3320,0,0,0
249,344,0,0,1
5589,2530,1,0,1
12,264,0,0,0
386,649,7,1,0
50,106,0,0,0
317859,1484,9,3,3
0,8,0,0,0
373,481,1,0,0
88,173,1,0,0
17688,13991,1,0,1
0,32,0,1,0
714,864,0,0,0
27708,3124,0,0,1
1217,3156,0,0,0
1088,1207,0,0,0
1567,1477,1,0,0
1006,676,0,0,0
14333,9257,0,0,0
10,159,0,0,0
20,23,0,0,0
6,21,0,0,2
65,122,0,0,1
215,357,0,0,0
166,622,0,0,1
18674,2443,4,4,6
1725,1572,0,0,5
2805,4966,0,0,0
337,426,0,0,0
10,10,0,0,0
407,1382,0,0,0
899,566,7,1,1
276,503,0,0,0
926,2329,0,0,0
1053,1605,2,0,0
159,195,0,0,0
127,448,1,1,1
15,122,0,0,0
2664,1239,0,0,1
1244,918,0,0,0
1481,1635,3,0,0
11807,246,0,0,1
1191,3303,3,0,1
719,889,1,0,1
371,376,40,0,1
468,101,9,9,1
4233,3472,0,1,0
16,49,0,0,0
2373,2168,4,4,1
0,9,0,0,0
17,67,0,0,0
1725,1572,0,0,1
129,114,0,0,0
1,19,0,0,0
194,171,1,0,0
78,448,0,0,0
77,511,0,0,0
175,113,0,0,0
2,33,0,0,1
32,88,0,0,0
270,264,1,0,0
1,1,1,0,0
192,764,79,10,1
1049,919,1,0,1
1757,1337,1,0,1
3403,3692,4,0,0
1768,2597,1,0,1
71,93,0,0,0
2558,2153,1,0,1
7908,1565,77,22,9
27,93,0,0,0
397083,2084,5,4,1
918,813,0,0,0
15,149,0,0,0
111,191,1,0,0
194,401,1,0,0
136,119,0,0,0
4728,5169,0,0,0
582,1430,2,0,1
241,807,1,0,1
358,97,6,2,0
481,2438,1,0,1
92,11,1,0,0
19,104,0,0,0
17,54,0,0,0
4408,4301,4,2,0
1820,3774,0,0,0
1820,3774,0,0,0
1820,3774,0,0,0
2,4,0,0,0
386,605,1,0,0
1230,1625,0,0,0
1021,1253,0,0,0
7,57,4,0,0
88629,896,2,1,0
283,710,1,0,1
395,256,7,3,0
62,386,0,0,0
1149,1356,1,0,0
2679,2671,0,0,1
103,180,0,0,1
130,39,0,0,0
277,1031,0,0,0
302,503,1,1,0
556,1984,0,0,0
2007,2581,6,1,1
981,1926,2,0,0
1742,681,1,0,0
0,0,0,0,0
80224,357,0,1,0
87,292,0,0,0
127,448,1,0,1
9,65,9,2,0
851,3464,0,0,0
4121,1564,1,0,1
263,139,0,0,0
184844,154,95,16,9
567,1856,0,0,0
1666,3141,0,0,0
2090,2916,0,0,0
2770,2688,0,0,0
85264,396,11,6,0
159,441,0,0,0
1725,1572,0,0,0
3036,4987,0,0,0
940,33,0,0,0
5,13,0,0,0
135,58,0,0,0
198,256,0,0,0
263,139,0,0,0
277,262,0,0,0
131,80,0,0,0
100,258,0,0,0
151,550,2,0,0
2406,4192,1,0,0
137,265,0,0,0
119,327,0,0,0
16,83,0,0,0
107,321,6,0,0
59896,17443,0,0,0
66,0,0,0,0
29007,1251,0,0,0
3623,5002,3,2,0
624,780,0,0,0
56,18,0,0,0
1246,1721,145,3,1
302,1068,2,0,1
3374,4451,4,2,0
31406,2154,19,6,3
263,139,2,0,0
940,33,0,0,0
7638,8430,2,0,0
1233,1,0,0,0
67588,1123,1,0,1
1725,1572,0,0,0
9,47,0,0,0
105,817,0,0,0
56,156,1,1,0
3801,2316,1,0,0
3224,4992,1,0,0
1591,1636,2,0,0
7139,6580,1,0,0
0,9,0,0,0
176,251,0,0,0
16,35,0,0,1
167,192,23,0,7
429,1201,6,0,0
5199,502,1,2,0
1240,931,0,0,1
70,572,6,0,2
207,311,1,0,1
2975,3075,0,0,0
429,306,0,0,0
3429,3708,0,0,0
910,1980,0,0,0
334,1503,0,0,0
62774,1267,4,1,1
150679,11891,4,5,0
0,0,0,0,0
575304,2219,67,37,8
753,1719,0,0,0
609,675,0,0,0
113,147,1,0,0
29,119,0,0,0
1287,932,1,0,0
222,702,0,0,0
1816,2420,0,0,0
692775,157,7,0,0
41,186,0,0,0
4,26,0,0,0
7,35,0,0,0
1081,455,8,4,1
940,33,0,0,0
35,152,0,0,0
2787,1767,0,0,1
268,959,1,0,1
7935,5893,5,0,4
2247,2349,1,0,0
15,42,1,0,1
610,410,4,0,0
594,512,1,0,0
789,1001,3,1,0
363,141,4,4,0
28450,650,12,1,1
4275,4845,19,2,3
3240,4142,0,0,0
340,274,0,1,2
5,33,0,0,0
23939,4048,1,1,0
9826,10146,5,1,1
37,175,1,0,0
847,812,0,1,0
652,1529,0,0,0
8093,7568,1,1,0
845,1522,0,0,0
405,598,0,0,0
70201,779,11,7,2
66,430,0,0,0
75,312,0,0,0
1225,2873,1,0,0
669,1421,1,0,0
3096,3252,37,28,0
1802,4935,1,0,0
94,153,0,0,0
1022,2136,0,0,0
805,1548,0,0,2
3311,3512,7,1,0
0,32,0,1,0
7,52,0,0,0
261,288,3,0,1
231,517,0,0,0
0,2,0,0,0
103,176,0,0,0
27,295,10,1,1
5058,2300,0,0,0
184,544,1,0,0
8,27,0,0,0
2131,3099,1,1,0
649,185,1,1,0
3519,31,0,1,0
1075,2854,0,0,0
49,149,12,0,2
5900,6391,0,0,1
571,641,0,0,0
27,86,2,0,1
405,1198,0,0,1
22511,956,9,6,0
167,824,0,0,0
1895,18,0,0,0
104,265,1,0,0
979,3370,75,40,3
92,220,0,0,0
101,90,0,0,1
121918,1427,3,0,0
0,32,0,1,0
572,1858,1,0,0
398,490,0,0,0
101,211,0,0,0
66,1574,2,0,2
731,560,3,0,1
7,20,0,0,0
115,384,0,0,0
1523,364,0,0,0
1772,1941,0,0,0
682,236,4,3,0
17233,10230,43,0,2
13277,506,19,1,3
351,1671,0,0,0
3,57,0,0,0
3,4,0,0,0
164,167,0,0,0
1186,130,0,0,0
1255,476,2,0,1
