price,usdprice
44,0.6008
18,0.2458
23,0.3141
49,0.6691
20,0.2731
42,0.5735
40.93,0.5589
222,3.0315
131.9,1.8012
167.76,2.2909
131.9,1.8012
154.83,2.1143
95,1.2973
81,1.1061
103,1.4065
108,1.4748
22.9,0.3127
15,0.2048
12,0.1639
37,0.5053
22.47,0.3068
24,0.3277
51.03,0.6968
20,0.2731
39,0.5326
47.03,0.6422
235,3.2091
130,1.7752
170,2.3215
150,2.0483
115,1.5704
140,1.9118
140,1.9118
108,1.4748
88,1.2017
109,1.4885
104.73,1.4302
23.57,0.3219
18,0.2458
22,0.3004
32,0.437
23.94,0.3269
32,0.437
60.71,0.829
19,0.2595
39,0.5326
32,0.437
264.33,3.6096
108,1.4748
175,2.3897
151.39,2.0673
127.7,1.7438
142.97,1.9523
161,2.1986
75,1.0242
76,1.0378
95,1.2973
91,1.2427
23,0.3141
14.45,0.1973
18.06,0.2466
25,0.3414
19,0.2595
22,0.3004
40,0.5462
19.06,0.2603
36.94,0.5044
44,0.6008
396.94,5.4205
111.06,1.5166
177.06,2.4179
140,1.9118
124.06,1.6941
139.06,1.8989
164.06,2.2403
84,1.1471
78,1.0651
99,1.3519
84,1.1471
18.06,0.2466
8.06,0.1101
19.55,0.267
26.45,0.3612
31.09,0.4246
27.09,0.3699
53.18,0.7262
10.09,0.1378
38.64,0.5277
36,0.4916
260.91,3.5629
112.27,1.5331
174.55,2.3836
159.73,2.1812
137.73,1.8808
154.55,2.1105
163,2.2259
92.73,1.2663
78.64,1.0739
98.64,1.347
97.27,1.3283
20.91,0.2855
16,0.2185
19.72,0.2693
26,0.355
22,0.3004
25,0.3414
40,0.5462
10,0.1366
40,0.5462
40,0.5462
330,4.5063
80,1.0924
130,1.7752
140,1.9118
135,1.8435
140,1.9118
145,1.9801
102,1.3929
72,0.9832
109,1.4885
101,1.3792
25.28,0.3452
13.66,0.1865
18.74,0.2559
30,0.4097
24.29,0.3317
46,0.6282
20,0.2731
38,0.5189
47.87,0.6537
235.06,3.2099
139.77,1.9086
197.58,2.6981
175.23,2.3929
131.65,1.7978
160,2.1849
197.45,2.6963
117.23,1.6008
88.97,1.2149
106.23,1.4506
120.13,1.6404
24.48,0.3343
18.42,0.2515
30.44,0.4157
41,0.5599
36,0.4916
31.69,0.4327
48,0.6555
18,0.2458
38,0.5189
61.11,0.8345
307,4.1923
153.5,2.0961
191.56,2.6159
174.89,2.3882
143.94,1.9656
151,2.062
172.67,2.3579
111.5,1.5226
90,1.229
118,1.6114
130,1.7752
27.67,0.3779
28.17,0.3847
20,0.2731
25,0.3414
22,0.3004
25,0.3414
52,0.7101
17.12,0.2338
39.12,0.5342
51.12,0.6981
243.23,3.3215
87,1.188
173.27,2.3661
119,1.625
96,1.3109
111,1.5158
121,1.6523
94.77,1.2941
74.77,1.021
95.69,1.3067
92,1.2563
35,0.4779
22,0.3004
22,0.3004
45,0.6145
26,0.355
26,0.355
52,0.7101
15,0.2048
38.04,0.5195
52.04,0.7106
275,3.7553
140,1.9118
180,2.458
155,2.1166
140,1.9118
155,2.1166
175,2.3897
115,1.5704
80,1.0924
104.46,1.4265
110,1.5021
20,0.2731
20,0.2731
18.1,0.2472
37,0.5053
26,0.355
27.1,0.3701
52,0.7101
13,0.1775
36.9,0.5039
39,0.5326
253,3.4549
109.13,1.4902
175.73,2.3997
164.2,2.2423
130.73,1.7852
112.87,1.5413
174.4,2.3815
87.87,1.1999
71,0.9695
88,1.2017
92,1.2563
20.07,0.2741
19.27,0.2631
31.48,0.4299
28,0.3824
27.16,0.3709
104.97,1.4334
84.97,1.1603
98.26,1.3418
104.97,1.4334
12.71,0.1736
37.12,0.5069
22.29,0.3044
29.65,0.4049
56,0.7647
20.59,0.2812
40.35,0.551
37.18,0.5077
322.35,4.4019
138.41,1.8901
176.59,2.4114
152.47,2.0821
132.47,1.809
150.29,2.0523
153.35,2.0941
109.53,1.4957
87,1.188
104,1.4202
92.24,1.2596
20,0.2731
9.12,0.1245
15.94,0.2177
32.4,0.4424
21.17,0.2891
25.27,0.3451
50,0.6828
20,0.2731
38,0.5189
38,0.5189
240,3.2773
140,1.9118
190,2.5946
163.74,2.236
139.94,1.911
158,2.1576
173.26,2.366
115.33,1.5749
94.83,1.295
104.17,1.4225
105.6,1.442
20.06,0.2739
11.61,0.1585
15.1,0.2062
30.75,0.4199
22,0.3004
24.33,0.3322
53.56,0.7314
20,0.2731
39.4,0.538
37.3,0.5094
263.2,3.5942
145.82,1.9913
195.64,2.6716
165.82,2.2644
150,2.0483
159.73,2.1812
176.2,2.4061
108.5,1.4816
90.5,1.2358
102.83,1.4042
107.92,1.4737
21.8,0.2977
13.9,0.1898
16,0.2185
34,0.4643
22,0.3004
26,0.355
52.07,0.711
20,0.2731
38,0.5189
45,0.6145
240.89,3.2895
151.64,2.0707
206.25,2.8165
170.89,2.3336
140.64,1.9205
176,2.4034
204.29,2.7897
108.71,1.4845
88.61,1.21
103.93,1.4192
111.25,1.5192
21.29,0.2907
20.46,0.2794
13.03,0.1779
39,0.5326
24,0.3277
50.97,0.696
19.03,0.2599
38.03,0.5193
34.17,0.4666
329.87,4.5046
135.53,1.8507
151.83,2.0733
137.97,1.8841
107,1.4611
81,1.1061
105,1.4338
104,1.4202
23.8,0.325
18.83,0.2571
15,0.2048
26.29,0.359
25,0.3414
40,0.5462
21,0.2868
41,0.5599
42,0.5735
280,3.8236
149.35,2.0395
177.68,2.4263
150,2.0483
190,2.5946
111.77,1.5263
90.58,1.2369
110,1.5021
116.81,1.5951
20,0.2731
24.52,0.3348
15.68,0.2141
35,0.4779
25,0.3414
40,0.5462
21,0.2868
40.94,0.5591
37.87,0.5171
245,3.3456
139.74,1.9082
185,2.5263
172.13,2.3505
126.23,1.7237
146.13,1.9955
175.84,2.4012
107.81,1.4722
79.74,1.0889
107.81,1.4722
105,1.4338
26.77,0.3656
27.42,0.3744
19.61,0.2678
35,0.4779
26,0.355
50,0.6828
21,0.2868
40,0.5462
45,0.6145
304.23,4.1544
138.87,1.8964
179.06,2.4452
164.1,2.2409
148.35,2.0258
110,1.5021
78,1.0651
111,1.5158
114.03,1.5571
26.9,0.3673
18.23,0.2489
15,0.2048
35.55,0.4855
24,0.3277
40,0.5462
21,0.2868
38.1,0.5203
39,0.5326
260,3.5505
133.87,1.8281
178,2.4307
169.65,2.3167
142.81,1.9502
148,2.021
110.84,1.5136
78.26,1.0687
104.58,1.4281
111.58,1.5237
22.26,0.304
17.26,0.2357
13.07,0.1785
31,0.4233
24,0.3277
50,0.6828
21,0.2868
37,0.5053
40.9,0.5585
235,3.2091
140.69,1.9212
178,2.4307
161.14,2.2005
139.03,1.8985
142.69,1.9485
172.48,2.3553
108.34,1.4794
87.79,1.1988
100,1.3656
102,1.3929
21.69,0.2962
17.76,0.2425
16.05,0.2192
28.4,0.3878
25,0.3414
30,0.4097
105,1.4338
190,2.5946
166,2.2668
120,1.6387
155,2.1166
175,2.3897
113.25,1.5465
84.8,1.158
118,1.6114
125,1.707
23.25,0.3175
18.8,0.2567
12,0.1639
30,0.4097
19,0.2595
23,0.3141
48,0.6555
19,0.2595
40,0.5462
38,0.5189
220,3.0042
128.4,1.7534
208.89,2.8525
184.13,2.5144
140.79,1.9226
159.38,2.1764
178,2.4307
105,1.4338
78,1.0651
98,1.3382
104,1.4202
20,0.2731
10,0.1366
16,0.2185
29.61,0.4043
22,0.3004
23.03,0.3145
49,0.6691
17,0.2321
39,0.5326
38,0.5189
212,2.895
124,1.6933
165,2.2532
174.1,2.3774
148.13,2.0228
167,2.2805
178.77,2.4412
102.97,1.4061
76.13,1.0396
101.81,1.3903
102.19,1.3955
18,0.2458
5.84,0.0797
17,0.2321
35,0.4779
28,0.3824
23,0.3141
47,0.6418
20,0.2731
39.95,0.5455
40,0.5462
280,3.8236
122.86,1.6777
215,2.936
177.6,2.4252
140.07,1.9127
165.64,2.2619
183,2.499
115,1.5704
82,1.1198
110,1.5021
115,1.5704
25,0.3414
10.67,0.1457
15.04,0.2054
28,0.3824
24,0.3277
24,0.3277
176,2.4034
132,1.8025
154,2.103
132,1.8025
110,1.5021
90,1.229
120,1.6387
110,1.5021
24.83,0.3391
20,0.2731
12,0.1639
35,0.4779
26.07,0.356
33.31,0.4549
50,0.6828
20,0.2731
40,0.5462
40,0.5462
150,2.0483
126,1.7206
185.1,2.5277
148,2.021
172.66,2.3578
110,1.5021
80,1.0924
110,1.5021
110,1.5021
20,0.2731
11.21,0.1531
21.5,0.2936
34.27,0.468
34.68,0.4736
42.09,0.5748
16.27,0.2222
41.36,0.5648
57.14,0.7803
297.83,4.067
127.73,1.7442
186.41,2.5455
169.73,2.3178
142.41,1.9447
132.45,1.8087
165.32,2.2575
114.23,1.5599
84.36,1.152
111.77,1.5263
120.09,1.6399
21.95,0.2997
12.05,0.1646
26.47,0.3615
64.27,0.8776
36.07,0.4926
46.07,0.6291
42,0.5735
15,0.2048
54,0.7374
53,0.7237
481.5,6.5752
116,1.5841
185,2.5263
186,2.5399
141,1.9254
159,2.1712
190,2.5946
125.13,1.7087
99.13,1.3537
130.13,1.777
145.13,1.9818
19.27,0.2631
12.87,0.1757
26.45,0.3612
36.27,0.4953
33.77,0.4611
45.27,0.6182
42.73,0.5835
19.14,0.2614
36.27,0.4953
64.95,0.8869
391.55,5.3469
135.33,1.848
188.77,2.5778
186.77,2.5505
137.86,1.8826
150.5,2.0552
181.73,2.4816
101.6,1.3874
103.91,1.419
116.73,1.594
107.55,1.4687
23.32,0.3184
21.48,0.2933
17.45,0.2383
44.95,0.6138
27.95,0.3817
31.86,0.4351
42.5,0.5804
12.82,0.1751
38,0.5189
39.5,0.5394
338.63,4.6242
136.55,1.8647
162.91,2.2246
173.09,2.3636
142.82,1.9503
156.82,2.1415
168.32,2.2985
100.36,1.3705
86,1.1744
106.55,1.455
109.36,1.4934
17.14,0.2341
16.36,0.2234
24.46,0.334
37.54,0.5126
32,0.437
32,0.437
42,0.5735
6.62,0.0904
38,0.5189
48,0.6555
210,2.8677
120,1.6387
180.38,2.4632
158.46,2.1639
138.08,1.8856
133.46,1.8225
171.92,2.3477
110,1.5021
93.46,1.2763
110,1.5021
115,1.5704
22.77,0.3109
20,0.2731
36,0.4916
51.5,0.7033
34.38,0.4695
47.19,0.6444
44.88,0.6129
21.25,0.2902
40.13,0.548
49.13,0.6709
272.56,3.722
112.25,1.5328
169.81,2.3189
148.63,2.0296
137.31,1.8751
140.31,1.916
165.94,2.266
106.13,1.4493
92.31,1.2605
117.5,1.6045
117.25,1.6011
24.19,0.3303
9.75,0.1331
22.8,0.3113
59.33,0.8102
34.33,0.4688
42.17,0.5759
52.2,0.7128
12,0.1639
37.8,0.5162
44.2,0.6036
167.2,2.2832
109.2,1.4912
164.2,2.2423
168,2.2941
138.2,1.8872
155.8,2.1275
175.2,2.3925
104.67,1.4293
85.5,1.1676
97.5,1.3314
95.5,1.3041
16.4,0.224
24.8,0.3387
29.52,0.4031
40.29,0.5502
35.75,0.4882
27.67,0.3779
44,0.6008
15.39,0.2102
36.75,0.5018
56.68,0.774
219.59,2.9986
117.82,1.6089
172.21,2.3516
174.72,2.3859
132.96,1.8156
161.96,2.2117
109.63,1.4971
104.36,1.4251
112.75,1.5397
118.79,1.6221
26.04,0.3556
15.7,0.2144
33.38,0.4558
47.15,0.6439
33,0.4506
37.69,0.5147
42,0.5735
11.58,0.1581
35.77,0.4885
46.77,0.6387
248.17,3.3889
115.54,1.5778
172,2.3488
143.92,1.9653
137.23,1.874
135.54,1.8509
164.85,2.2511
105.54,1.4412
88.85,1.2133
111.46,1.5221
116.15,1.5861
23.69,0.3235
11.85,0.1618
20,0.2731
56,0.7647
29,0.396
29,0.396
39.81,0.5436
11,0.1502
38,0.5189
46,0.6282
387.57,5.2925
102.62,1.4013
169.14,2.3097
161.9,2.2108
118,1.6114
149.33,2.0392
101,1.3792
81,1.1061
102,1.3929
121,1.6523
27.05,0.3694
11.9,0.1625
26.83,0.3664
40,0.5462
34,0.4643
32,0.437
47,0.6418
14,0.1912
39,0.5326
62,0.8466
242,3.3047
156,2.1303
200,2.7311
170,2.3215
145.33,1.9846
175,2.3897
129,1.7616
97.33,1.3291
121,1.6523
139.17,1.9005
24.67,0.3369
26.5,0.3619
25.5,0.3482
34.83,0.4756
36,0.4916
38,0.5189
48,0.6555
12,0.1639
39,0.5326
57.83,0.7897
231,3.1544
140.67,1.9209
186.67,2.5491
170,2.3215
137.83,1.8822
165,2.2532
116,1.5841
90.5,1.2358
127,1.7343
137,1.8708
22.67,0.3096
14.83,0.2025
29,0.396
36,0.4916
35,0.4779
48,0.6555
44,0.6008
10,0.1366
38,0.5189
48,0.6555
253,3.4549
145,1.9801
202,2.7584
163,2.2259
137,1.8708
167,2.2805
115,1.5704
83,1.1334
111,1.5158
110,1.5021
22.25,0.3038
15.25,0.2082
32.74,0.4471
42.11,0.575
33.21,0.4535
41.21,0.5627
45,0.6145
13,0.1775
41,0.5599
65.89,0.8998
267,3.646
130,1.7752
212,2.895
169,2.3078
145.37,1.9851
170.11,2.323
132.16,1.8047
99.42,1.3576
131.47,1.7953
148.63,2.0296
29.89,0.4082
26,0.355
34,0.4643
41,0.5599
31,0.4233
42.4,0.579
48,0.6555
12.2,0.1666
38.4,0.5244
55,0.7511
243.8,3.3292
140,1.9118
186.4,2.5454
163.2,2.2286
130.6,1.7834
163,2.2259
110.6,1.5103
90.2,1.2317
118.2,1.6141
119.6,1.6332
28,0.3824
32,0.437
28,0.3824
37,0.5053
40,0.5462
32,0.437
48,0.6555
12,0.1639
38,0.5189
51.81,0.7075
222.33,3.0361
160.9,2.1972
193,2.6355
145.24,1.9833
174.9,2.3884
113.33,1.5476
88.52,1.2088
125,1.707
129,1.7616
25.71,0.3511
20.29,0.2771
22.77,0.3109
24,0.3277
26.06,0.3559
54.74,0.7475
17.84,0.2436
41.81,0.5709
49.81,0.6802
325.45,4.4442
131.42,1.7946
177.32,2.4214
158.06,2.1584
100.77,1.3761
153.58,2.0972
184,2.5126
111,1.5158
82.45,1.1259
107.61,1.4695
110.94,1.515
23.65,0.323
16.87,0.2304
18.52,0.2529
35.71,0.4876
24.81,0.3388
34.1,0.4657
56.03,0.7651
20.03,0.2735
45.1,0.6159
42.45,0.5797
300.32,4.1011
147.1,2.0087
180,2.458
174.84,2.3875
159.16,2.1734
196.13,2.6783
110.77,1.5126
79.58,1.0867
104.13,1.422
94.32,1.288
26.03,0.3555
14.71,0.2009
19.07,0.2604
51.3,0.7005
23,0.3141
26.71,0.3647
50,0.6828
10.4,0.142
37.31,0.5095
40,0.5462
535.65,7.3146
150.93,2.061
172.78,2.3594
168.59,2.3022
140,1.9118
164.15,2.2416
167.67,2.2896
107.79,1.4719
66.19,0.9039
94.85,1.2952
95.59,1.3053
29.63,0.4046
18.7,0.2554
21.46,0.293
45.88,0.6265
24.23,0.3309
28.15,0.3844
53.23,0.7269
19.92,0.272
40.85,0.5578
42.54,0.5809
291.65,3.9827
133.92,1.8288
180.77,2.4685
169.38,2.313
98.69,1.3477
151.27,2.0657
170.77,2.332
107.15,1.4632
92.58,1.2642
112.04,1.53
110.81,1.5132
24.5,0.3346
20,0.2731
19.57,0.2672
34.83,0.4756
20.17,0.2754
28,0.3824
55.65,0.7599
15,0.2048
40,0.5462
37,0.5053
270,3.687
121.74,1.6624
153.26,2.0929
120.35,1.6435
102,1.3929
121.65,1.6612
160.17,2.1872
122.57,1.6738
92,1.2563
94.65,1.2925
105,1.4338
22.87,0.3123
13.52,0.1846
20,0.2731
30,0.4097
21,0.2868
25,0.3414
45.68,0.6238
18.36,0.2507
36.96,0.5047
48.36,0.6604
286.6,3.9137
139.96,1.9112
175.25,2.3931
157.04,2.1445
153.58,2.0972
182.88,2.4973
110,1.5021
83.16,1.1356
103.28,1.4104
100,1.3656
20,0.2731
27.84,0.3802
19.85,0.2711
40,0.5462
20,0.2731
28.23,0.3855
54.46,0.7437
20,0.2731
40,0.5462
46.38,0.6333
244.54,3.3393
127.38,1.7395
182.08,2.4864
177.69,2.4265
157.62,2.1524
180,2.458
135.08,1.8446
95.46,1.3036
126.54,1.728
133.77,1.8267
28.92,0.3949
22.23,0.3036
16.74,0.2286
31,0.4233
19,0.2595
31,0.4233
45,0.6145
14,0.1912
40,0.5462
41.61,0.5682
386.13,5.2728
118,1.6114
180,2.458
138.03,1.8849
133.87,1.8281
143,1.9528
105,1.4338
82.1,1.1211
107,1.4611
73,0.9969
20,0.2731
15.81,0.2159
16.27,0.2222
40.76,0.5566
23.21,0.3169
30.58,0.4176
45.52,0.6216
19.7,0.269
39.69,0.542
37.23,0.5084
259.15,3.5389
140.5,1.9186
152.92,2.0882
147.92,2.0199
116.38,1.5892
140.19,1.9144
146.85,2.0053
101.81,1.3903
75.92,1.0367
93,1.27
100.04,1.3661
17.42,0.2379
16.12,0.2201
20.75,0.2834
26.04,0.3556
25.96,0.3545
22,0.3004
65,0.8876
19.21,0.2623
38,0.5189
37.63,0.5139
293,4.0011
127.58,1.7422
172,2.3488
159.5,2.1781
152.08,2.0767
167.96,2.2936
101.92,1.3918
76.88,1.0498
95.52,1.3044
98.52,1.3454
24.79,0.3385
21.75,0.297
34.66,0.4733
34.72,0.4741
33.07,0.4516
36.76,0.502
48,0.6555
15,0.2048
40,0.5462
45,0.6145
400,5.4622
120,1.6387
180,2.458
170,2.3215
110,1.5021
129.55,1.7691
147.07,2.0083
120,1.6387
102.24,1.3961
111.38,1.521
105.17,1.4362
29.79,0.4068
32.79,0.4478
13.1,0.1789
39.32,0.5369
37.1,0.5066
34.06,0.4651
42.06,0.5744
18.06,0.2466
41.13,0.5617
41.19,0.5625
241.58,3.2989
104.61,1.4285
173.39,2.3677
154.74,2.1131
132.35,1.8073
135.87,1.8554
168.81,2.3052
127,1.7343
89.9,1.2276
105.9,1.4461
112.06,1.5302
26.9,0.3673
12.1,0.1652
22.48,0.307
31.61,0.4317
36.84,0.5031
39.68,0.5419
46.06,0.629
21,0.2868
39.06,0.5334
63.9,0.8726
285.42,3.8976
144.9,1.9787
181.23,2.4748
170.06,2.3223
137.19,1.8734
154.94,2.1158
179.68,2.4536
111.42,1.5215
87.81,1.1991
136.55,1.8647
128.26,1.7515
21.06,0.2876
34.29,0.4683
19.56,0.2671
50,0.6828
32,0.437
29.04,0.3966
47,0.6418
18,0.2458
36,0.4916
54,0.7374
245,3.3456
151,2.062
171,2.3351
193,2.6355
138,1.8845
148,2.021
171,2.3351
112.04,1.53
95.04,1.2978
117.04,1.5983
124,1.6933
24.56,0.3354
14.56,0.1988
15,0.2048
43,0.5872
31.25,0.4267
48,0.6555
37,0.5053
19,0.2595
35.08,0.479
28.25,0.3858
161,2.1986
133,1.8162
186,2.5399
152,2.0757
149,2.0347
163,2.2259
171,2.3351
112,1.5294
83.5,1.1402
109.75,1.4987
111.75,1.526
29,0.396
26,0.355
21,0.2868
29,0.396
29,0.396
28,0.3824
64.1,0.8753
23,0.3141
46,0.6282
55.76,0.7614
250,3.4139
140,1.9118
150,2.0483
152,2.0757
185,2.5263
115,1.5704
95,1.2973
107,1.4611
107,1.4611
34.48,0.4708
37,0.5053
20,0.2731
29,0.396
29.06,0.3968
29.06,0.3968
64,0.874
22,0.3004
45,0.6145
70,0.9559
360,4.916
140,1.9118
140,1.9118
160,2.1849
140,1.9118
160,2.1849
180,2.458
119.03,1.6254
95,1.2973
120,1.6387
119.03,1.6254
35,0.4779
33.23,0.4538
20.59,0.2812
36.47,0.498
35,0.4779
38,0.5189
64,0.874
13,0.1775
45,0.6145
87,1.188
520,7.1009
173.65,2.3713
140,1.9118
174.41,2.3817
185.29,2.5302
123.53,1.6869
97.88,1.3366
120,1.6387
140,1.9118
40.59,0.5543
40,0.5462
38.5,0.5257
43.5,0.594
40,0.5462
54,0.7374
71,0.9695
22,0.3004
51.5,0.7033
93,1.27
130,1.7752
174,2.3761
128.5,1.7547
156.67,2.1394
155,2.1166
140,1.9118
125,1.707
140,1.9118
136.5,1.864
55,0.7511
51.5,0.7033
20,0.2731
25,0.3414
34,0.4643
35,0.4779
70,0.9559
13,0.1775
45,0.6145
60,0.8193
140,1.9118
115,1.5704
120,1.6387
155,2.1166
80,1.0924
180,2.458
160,2.1849
110,1.5021
90,1.229
105,1.4338
115,1.5704
35,0.4779
27.08,0.3698
14.81,0.2022
26.19,0.3576
33,0.4506
37.13,0.507
46,0.6282
20,0.2731
40,0.5462
51.38,0.7016
240,3.2773
147.81,2.0184
182.75,2.4956
137.25,1.8742
172.88,2.3608
113.88,1.5551
89,1.2153
110.75,1.5124
104.19,1.4228
24.81,0.3388
24.69,0.3372
18.8,0.2567
34,0.4643
32,0.437
33,0.4506
44,0.6008
20,0.2731
39,0.5326
46,0.6282
115,1.5704
181,2.4717
136,1.8572
173,2.3624
106,1.4475
85,1.1607
100,1.3656
104,1.4202
20.8,0.284
10.2,0.1393
15.74,0.2149
30,0.4097
36,0.4916
24,0.3277
46,0.6282
21,0.2868
39,0.5326
46.42,0.6339
220,3.0042
128,1.7479
185.37,2.5313
154.05,2.1036
184,2.5126
100,1.3656
80,1.0924
100,1.3656
105,1.4338
22.95,0.3134
18.42,0.2515
17.83,0.2435
30,0.4097
34,0.4643
25,0.3414
46,0.6282
21,0.2868
42.17,0.5759
45,0.6145
137.67,1.88
176.33,2.4079
157.33,2.1484
174.33,2.3806
102,1.3929
84,1.1471
105,1.4338
110,1.5021
20.17,0.2754
15.83,0.2162
17.26,0.2357
31.37,0.4284
32.32,0.4413
34.37,0.4693
46,0.6282
20,0.2731
39.42,0.5383
47.89,0.654
148.94,2.0339
132.83,1.8139
187.56,2.5612
156.11,2.1318
190.44,2.6006
106.85,1.4591
83.32,1.1378
106.15,1.4495
108.15,1.4769
22.42,0.3062
24.05,0.3284
16.17,0.2208
28,0.3824
32,0.437
25,0.3414
46,0.6282
20,0.2731
40,0.5462
45,0.6145
200,2.7311
125.61,1.7153
183.56,2.5066
152.33,2.0802
182,2.4853
104,1.4202
83.06,1.1342
100,1.3656
105,1.4338
20.78,0.2838
23.06,0.3149
14.75,0.2014
28,0.3824
32,0.437
25,0.3414
46,0.6282
20,0.2731
40,0.5462
45.55,0.622
222.9,3.0438
132.3,1.8066
185.9,2.5386
156.95,2.1432
175.35,2.3945
105.35,1.4386
83.55,1.1409
99.65,1.3608
100.25,1.369
24.9,0.34
21.7,0.2963
17.24,0.2354
28.14,0.3843
31.14,0.4252
25,0.3414
46,0.6282
20,0.2731
41,0.5599
42.29,0.5775
227.71,3.1095
125.48,1.7135
189.95,2.5939
155.33,2.1211
193.57,2.6433
102.33,1.3974
82.14,1.1217
97.1,1.326
100.33,1.3701
19.9,0.2717
18.38,0.251
15.2,0.2076
27,0.3687
34,0.4643
30,0.4097
48,0.6555
20,0.2731
40,0.5462
32,0.437
121,1.6523
185,2.5263
152,2.0757
178,2.4307
100,1.3656
76,1.0378
98,1.3382
104,1.4202
20.8,0.284
15,0.2048
26.06,0.3559
55.44,0.7571
37.88,0.5173
46.38,0.6333
42.63,0.5821
19,0.2595
39.31,0.5368
51.38,0.7016
329.5,4.4995
138.5,1.8913
177.94,2.4299
156.63,2.1389
137.63,1.8794
161.5,2.2054
122.19,1.6686
87.4,1.1935
118,1.6114
125.94,1.7198
23.56,0.3217
11.44,0.1562
17.5,0.239
68.5,0.9354
19,0.2595
28,0.3824
46,0.6282
26,0.355
39,0.5326
57,0.7784
252,3.4412
119,1.625
171,2.3351
136,1.8572
124,1.6933
119,1.625
103,1.4065
101,1.3792
108,1.4748
100,1.3656
26.5,0.3619
33.5,0.4575
17.48,0.2387
35.39,0.4833
21,0.2868
28.97,0.3956
49.9,0.6814
25.2,0.3441
38.48,0.5255
43.52,0.5943
285.52,3.8989
143.84,1.9642
154.71,2.1127
130.32,1.7796
154.81,2.114
171.42,2.3408
114.06,1.5576
87.55,1.1955
108.65,1.4837
118.29,1.6153
25.68,0.3507
20.97,0.2864
14,0.1912
35,0.4779
22,0.3004
27,0.3687
50,0.6828
24.48,0.3343
38.16,0.5211
50,0.6828
247,3.3729
143.68,1.962
193.71,2.6452
168.32,2.2985
160.29,2.1889
185,2.5263
110.32,1.5065
95,1.2973
105.81,1.4449
120,1.6387
25.55,0.3489
16.23,0.2216
20,0.2731
62.75,0.8569
29,0.396
38,0.5189
38,0.5189
20,0.2731
41,0.5599
40,0.5462
300,4.0967
117.5,1.6045
137,1.8708
172.5,2.3556
130,1.7752
145,1.9801
174,2.3761
107.75,1.4714
88.75,1.2119
104,1.4202
105,1.4338
24,0.3277
20,0.2731
20.71,0.2828
31.29,0.4273
30,0.4097
25,0.3414
38.43,0.5248
23.14,0.316
37.71,0.515
56,0.7647
217.29,2.9672
104,1.4202
185,2.5263
180,2.458
102,1.3929
142,1.9391
247,3.3729
117,1.5977
103,1.4065
103,1.4065
113,1.5431
24.43,0.3336
27.86,0.3804
16.84,0.23
37.32,0.5096
24.21,0.3306
25.32,0.3458
43.74,0.5973
14.22,0.1942
39,0.5326
36.16,0.4938
250,3.4139
128.21,1.7508
218.63,2.9855
166.68,2.2761
169.37,2.3128
199.63,2.7261
112.53,1.5367
82.32,1.1241
92.37,1.2614
96.79,1.3217
18.68,0.2551
11.26,0.1538
16,0.2185
66,0.9013
22.67,0.3096
25.67,0.3505
45,0.6145
24,0.3277
40,0.5462
42,0.5735
350,4.7795
139.2,1.9009
167.33,2.285
144.67,1.9756
138.5,1.8913
140.83,1.9231
118.33,1.6159
69.67,0.9514
99.17,1.3542
99.17,1.3542
34,0.4643
17,0.2321
19.33,0.264
58.14,0.7939
21,0.2868
31,0.4233
110,1.5021
175,2.3897
125,1.707
80,1.0924
130,1.7752
140,1.9118
110,1.5021
70,0.9559
95,1.2973
100,1.3656
19.33,0.264
11.67,0.1594
15.09,0.2061
46.43,0.634
24,0.3277
27,0.3687
45.43,0.6204
21,0.2868
39.09,0.5338
62,0.8466
319.04,4.3567
86,1.1744
147.22,2.0104
115,1.5704
92.43,1.2622
106.35,1.4523
104,1.4202
100,1.3656
76,1.0378
92,1.2563
90,1.229
18.82,0.257
19.59,0.2675
21.92,0.2993
56.62,0.7732
38.62,0.5274
42.33,0.578
42.08,0.5746
19,0.2595
40.92,0.5588
62.77,0.8572
220,3.0042
148,2.021
185.85,2.5379
157.62,2.1524
139.69,1.9076
169.69,2.3172
112.46,1.5357
90.15,1.2311
116.92,1.5966
126.08,1.7217
17.69,0.2416
14.23,0.1943
35.79,0.4887
42,0.5735
32,0.437
36,0.4916
42.05,0.5742
19,0.2595
37,0.5053
54,0.7374
221,3.0179
133,1.8162
210,2.8677
146,1.9937
142,1.9391
172,2.3488
114,1.5567
77,1.0515
109,1.4885
117,1.5977
22.47,0.3068
12.74,0.174
31.17,0.4256
43,0.5872
37.67,0.5144
54,0.7374
41.33,0.5644
19.82,0.2707
37.33,0.5098
52.33,0.7146
559,7.6335
122,1.666
181,2.4717
149,2.0347
133,1.8162
158.83,2.1689
116.67,1.5932
98,1.3382
113,1.5431
123.67,1.6888
25.67,0.3505
13,0.1775
25,0.3414
51.45,0.7026
35.59,0.486
32,0.437
43,0.5872
19.9,0.2717
36,0.4916
45,0.6145
220,3.0042
119,1.625
200,2.7311
148,2.021
181.18,2.4741
110,1.5021
81.64,1.1148
103.23,1.4097
118,1.6114
20.5,0.2799
9.41,0.1285
30,0.4097
52,0.7101
36.71,0.5013
45.41,0.6201
41.94,0.5727
20,0.2731
39,0.5326
54.82,0.7486
270,3.687
135.65,1.8524
190.47,2.601
150,2.0483
139.06,1.8989
169.94,2.3206
111.76,1.5262
80,1.0924
110,1.5021
121.41,1.6579
23.18,0.3165
10.65,0.1454
16,0.2185
28.9,0.3946
54.15,0.7395
38.1,0.5203
